run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0002,0.314222222,leaf_dw,avg,ton/ha,12/19/2018,2018,353,8,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,20,109,2018-12-19 06:00:00,0.09297743,ton/ha
MZ0002,0.537,leaf_dw,avg,ton/ha,12/26/2018,2018,360,15,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,27,116,2018-12-26 06:00:00,0.2742955,ton/ha
MZ0002,0.567333333,leaf_dw,avg,ton/ha,1/2/2019,2019,2,22,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,34,123,2019-01-02 06:00:00,0.5971701,ton/ha
MZ0002,7.199444444,leaf_dw,avg,ton/ha,1/9/2019,2019,9,29,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,41,130,2019-01-09 06:00:00,1.0158362,ton/ha
MZ0002,2.807666667,leaf_dw,avg,ton/ha,1/17/2019,2019,17,37,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,49,138,2019-01-17 06:00:00,1.4194348,ton/ha
MZ0002,3.745444444,leaf_dw,avg,ton/ha,1/23/2019,2019,23,43,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,55,144,2019-01-23 06:00:00,1.5662183,ton/ha
MZ0002,3.9471111110000003,leaf_dw,avg,ton/ha,1/31/2019,2019,31,51,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,63,152,2019-01-31 06:00:00,1.6093421,ton/ha
MZ0002,3.2058888889999997,leaf_dw,avg,ton/ha,2/7/2019,2019,38,58,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,70,159,2019-02-07 06:00:00,1.5927404,ton/ha
MZ0002,2.8443333330000002,leaf_dw,avg,ton/ha,2/14/2019,2019,45,65,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,77,166,2019-02-14 06:00:00,1.4893328,ton/ha
MZ0002,2.514111111,leaf_dw,avg,ton/ha,2/21/2019,2019,52,72,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,84,173,2019-02-21 06:00:00,1.3067265,ton/ha
MZ0002,3.720333333,leaf_dw,avg,ton/ha,3/1/2019,2019,60,80,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,92,181,2019-03-01 06:00:00,1.0208904,ton/ha
MZ0002,3.183111111,leaf_dw,avg,ton/ha,3/8/2019,2019,67,87,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,99,188,2019-03-08 06:00:00,0.73475873,ton/ha
MZ0002,3.395,leaf_dw,avg,ton/ha,3/14/2019,2019,73,93,1.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,105,194,2019-03-14 06:00:00,0.49653158,ton/ha
MZ0002,0.259,leaf_dw,avg,ton/ha,12/19/2018,2018,353,8,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,20,109,2018-12-19 06:00:00,0.09297743,ton/ha
MZ0002,0.454666667,leaf_dw,avg,ton/ha,12/26/2018,2018,360,15,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,27,116,2018-12-26 06:00:00,0.2742955,ton/ha
MZ0002,0.452666667,leaf_dw,avg,ton/ha,1/2/2019,2019,2,22,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,34,123,2019-01-02 06:00:00,0.5971701,ton/ha
MZ0002,7.149888889,leaf_dw,avg,ton/ha,1/9/2019,2019,9,29,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,41,130,2019-01-09 06:00:00,1.0158362,ton/ha
MZ0002,2.967555556,leaf_dw,avg,ton/ha,1/17/2019,2019,17,37,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,49,138,2019-01-17 06:00:00,1.4194348,ton/ha
MZ0002,3.3563333330000003,leaf_dw,avg,ton/ha,1/23/2019,2019,23,43,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,55,144,2019-01-23 06:00:00,1.5662183,ton/ha
MZ0002,3.1417777780000002,leaf_dw,avg,ton/ha,1/31/2019,2019,31,51,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,63,152,2019-01-31 06:00:00,1.6093421,ton/ha
MZ0002,3.256888889,leaf_dw,avg,ton/ha,2/7/2019,2019,38,58,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,70,159,2019-02-07 06:00:00,1.5927404,ton/ha
MZ0002,3.916222222,leaf_dw,avg,ton/ha,2/14/2019,2019,45,65,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,77,166,2019-02-14 06:00:00,1.4893328,ton/ha
MZ0002,3.5610000000000004,leaf_dw,avg,ton/ha,2/21/2019,2019,52,72,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,84,173,2019-02-21 06:00:00,1.3067265,ton/ha
MZ0002,2.873222222,leaf_dw,avg,ton/ha,3/1/2019,2019,60,80,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,92,181,2019-03-01 06:00:00,1.0208904,ton/ha
MZ0002,3.552444444,leaf_dw,avg,ton/ha,3/8/2019,2019,67,87,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,99,188,2019-03-08 06:00:00,0.73475873,ton/ha
MZ0002,2.965666667,leaf_dw,avg,ton/ha,3/14/2019,2019,73,93,2.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,105,194,2019-03-14 06:00:00,0.49653158,ton/ha
MZ0002,0.22355555600000002,leaf_dw,avg,ton/ha,12/19/2018,2018,353,8,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,20,109,2018-12-19 06:00:00,0.09297743,ton/ha
MZ0002,0.8240000000000001,leaf_dw,avg,ton/ha,12/26/2018,2018,360,15,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,27,116,2018-12-26 06:00:00,0.2742955,ton/ha
MZ0002,1.0835555559999999,leaf_dw,avg,ton/ha,1/2/2019,2019,2,22,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,34,123,2019-01-02 06:00:00,0.5971701,ton/ha
MZ0002,6.328666667,leaf_dw,avg,ton/ha,1/9/2019,2019,9,29,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,41,130,2019-01-09 06:00:00,1.0158362,ton/ha
MZ0002,3.605666667,leaf_dw,avg,ton/ha,1/17/2019,2019,17,37,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,49,138,2019-01-17 06:00:00,1.4194348,ton/ha
MZ0002,3.543,leaf_dw,avg,ton/ha,1/23/2019,2019,23,43,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,55,144,2019-01-23 06:00:00,1.5662183,ton/ha
MZ0002,2.3098888890000002,leaf_dw,avg,ton/ha,1/31/2019,2019,31,51,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,63,152,2019-01-31 06:00:00,1.6093421,ton/ha
MZ0002,3.595777778,leaf_dw,avg,ton/ha,2/7/2019,2019,38,58,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,70,159,2019-02-07 06:00:00,1.5927404,ton/ha
MZ0002,3.340666667,leaf_dw,avg,ton/ha,2/14/2019,2019,45,65,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,77,166,2019-02-14 06:00:00,1.4893328,ton/ha
MZ0002,3.880222222,leaf_dw,avg,ton/ha,2/21/2019,2019,52,72,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,84,173,2019-02-21 06:00:00,1.3067265,ton/ha
MZ0002,3.037222222,leaf_dw,avg,ton/ha,3/1/2019,2019,60,80,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,92,181,2019-03-01 06:00:00,1.0208904,ton/ha
MZ0002,3.309777778,leaf_dw,avg,ton/ha,3/8/2019,2019,67,87,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,99,188,2019-03-08 06:00:00,0.73475873,ton/ha
MZ0002,3.911444444,leaf_dw,avg,ton/ha,3/14/2019,2019,73,93,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,105,194,2019-03-14 06:00:00,0.49653158,ton/ha
MZ0002,2.111111111,leaf_dw,avg,ton/ha,3/22/2019,2019,81,101,3.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,113,202,2019-03-22 06:00:00,0.24258696,ton/ha
MZ0002,0.17300000000000001,leaf_dw,avg,ton/ha,12/19/2018,2018,353,8,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,20,109,2018-12-19 06:00:00,0.09297743,ton/ha
MZ0002,0.294,leaf_dw,avg,ton/ha,12/26/2018,2018,360,15,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,27,116,2018-12-26 06:00:00,0.2742955,ton/ha
MZ0002,0.797333333,leaf_dw,avg,ton/ha,1/2/2019,2019,2,22,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,34,123,2019-01-02 06:00:00,0.5971701,ton/ha
MZ0002,6.746888889,leaf_dw,avg,ton/ha,1/9/2019,2019,9,29,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,41,130,2019-01-09 06:00:00,1.0158362,ton/ha
MZ0002,2.637555556,leaf_dw,avg,ton/ha,1/17/2019,2019,17,37,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,49,138,2019-01-17 06:00:00,1.4194348,ton/ha
MZ0002,2.983,leaf_dw,avg,ton/ha,1/23/2019,2019,23,43,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,55,144,2019-01-23 06:00:00,1.5662183,ton/ha
MZ0002,2.7788888889999996,leaf_dw,avg,ton/ha,1/31/2019,2019,31,51,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,63,152,2019-01-31 06:00:00,1.6093421,ton/ha
MZ0002,2.9711111110000004,leaf_dw,avg,ton/ha,2/7/2019,2019,38,58,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,70,159,2019-02-07 06:00:00,1.5927404,ton/ha
MZ0002,3.272777778,leaf_dw,avg,ton/ha,2/14/2019,2019,45,65,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,77,166,2019-02-14 06:00:00,1.4893328,ton/ha
MZ0002,2.404777778,leaf_dw,avg,ton/ha,2/21/2019,2019,52,72,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,84,173,2019-02-21 06:00:00,1.3067265,ton/ha
MZ0002,2.977777778,leaf_dw,avg,ton/ha,3/1/2019,2019,60,80,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,92,181,2019-03-01 06:00:00,1.0208904,ton/ha
MZ0002,3.612444444,leaf_dw,avg,ton/ha,3/8/2019,2019,67,87,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,99,188,2019-03-08 06:00:00,0.73475873,ton/ha
MZ0002,3.2544444439999998,leaf_dw,avg,ton/ha,3/14/2019,2019,73,93,4.0,1,plan,biomass,real,Leaf Dry Weight,Leaf Dry Mass,ton/ha,F,cropleafc,10.0,dw.lv,LWAD,105,194,2019-03-14 06:00:00,0.49653158,ton/ha
MZ0002,0.139333333,stalk_dw,avg,ton/ha,12/19/2018,2018,353,8,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,20,109,2018-12-19 06:00:00,0.0018367678,ton/ha
MZ0002,0.35511111100000003,stalk_dw,avg,ton/ha,12/26/2018,2018,360,15,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,27,116,2018-12-26 06:00:00,0.0123069305,ton/ha
MZ0002,0.8028888890000001,stalk_dw,avg,ton/ha,1/2/2019,2019,2,22,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,34,123,2019-01-02 06:00:00,0.059955105,ton/ha
MZ0002,6.9307777779999995,stalk_dw,avg,ton/ha,1/9/2019,2019,9,29,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,41,130,2019-01-09 06:00:00,0.2093689,ton/ha
MZ0002,3.601333333,stalk_dw,avg,ton/ha,1/17/2019,2019,17,37,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,49,138,2019-01-17 06:00:00,0.57158333,ton/ha
MZ0002,4.8642222219999995,stalk_dw,avg,ton/ha,1/23/2019,2019,23,43,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,55,144,2019-01-23 06:00:00,0.9080986,ton/ha
MZ0002,6.184666667,stalk_dw,avg,ton/ha,1/31/2019,2019,31,51,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,63,152,2019-01-31 06:00:00,1.296476,ton/ha
MZ0002,2.147222222,stalk_dw,avg,ton/ha,2/7/2019,2019,38,58,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,70,159,2019-02-07 06:00:00,1.8797523,ton/ha
MZ0002,5.8968888889999995,stalk_dw,avg,ton/ha,2/14/2019,2019,45,65,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,77,166,2019-02-14 06:00:00,2.390988,ton/ha
MZ0002,4.144666667,stalk_dw,avg,ton/ha,2/21/2019,2019,52,72,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,84,173,2019-02-21 06:00:00,2.8006701,ton/ha
MZ0002,6.102888889,stalk_dw,avg,ton/ha,3/1/2019,2019,60,80,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,92,181,2019-03-01 06:00:00,3.1093106,ton/ha
MZ0002,5.840555556,stalk_dw,avg,ton/ha,3/8/2019,2019,67,87,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,99,188,2019-03-08 06:00:00,3.2974534,ton/ha
MZ0002,5.492444444,stalk_dw,avg,ton/ha,3/14/2019,2019,73,93,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,105,194,2019-03-14 06:00:00,3.37958,ton/ha
MZ0002,5.5,stalk_dw,avg,ton/ha,3/22/2019,2019,81,101,1.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,113,202,2019-03-22 06:00:00,3.4036138,ton/ha
MZ0002,0.12122222199999999,stalk_dw,avg,ton/ha,12/19/2018,2018,353,8,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,20,109,2018-12-19 06:00:00,0.0018367678,ton/ha
MZ0002,0.504777778,stalk_dw,avg,ton/ha,12/26/2018,2018,360,15,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,27,116,2018-12-26 06:00:00,0.0123069305,ton/ha
MZ0002,0.470777778,stalk_dw,avg,ton/ha,1/2/2019,2019,2,22,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,34,123,2019-01-02 06:00:00,0.059955105,ton/ha
MZ0002,6.999333332999999,stalk_dw,avg,ton/ha,1/9/2019,2019,9,29,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,41,130,2019-01-09 06:00:00,0.2093689,ton/ha
MZ0002,3.601333333,stalk_dw,avg,ton/ha,1/17/2019,2019,17,37,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,49,138,2019-01-17 06:00:00,0.57158333,ton/ha
MZ0002,4.141,stalk_dw,avg,ton/ha,1/23/2019,2019,23,43,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,55,144,2019-01-23 06:00:00,0.9080986,ton/ha
MZ0002,6.035333333,stalk_dw,avg,ton/ha,1/31/2019,2019,31,51,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,63,152,2019-01-31 06:00:00,1.296476,ton/ha
MZ0002,5.642333333,stalk_dw,avg,ton/ha,2/7/2019,2019,38,58,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,70,159,2019-02-07 06:00:00,1.8797523,ton/ha
MZ0002,7.000777778,stalk_dw,avg,ton/ha,2/14/2019,2019,45,65,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,77,166,2019-02-14 06:00:00,2.390988,ton/ha
MZ0002,6.039,stalk_dw,avg,ton/ha,2/21/2019,2019,52,72,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,84,173,2019-02-21 06:00:00,2.8006701,ton/ha
MZ0002,5.675,stalk_dw,avg,ton/ha,3/1/2019,2019,60,80,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,92,181,2019-03-01 06:00:00,3.1093106,ton/ha
MZ0002,6.541888889,stalk_dw,avg,ton/ha,3/8/2019,2019,67,87,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,99,188,2019-03-08 06:00:00,3.2974534,ton/ha
MZ0002,5.624222222,stalk_dw,avg,ton/ha,3/14/2019,2019,73,93,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,105,194,2019-03-14 06:00:00,3.37958,ton/ha
MZ0002,5.944444444,stalk_dw,avg,ton/ha,3/22/2019,2019,81,101,2.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,113,202,2019-03-22 06:00:00,3.4036138,ton/ha
MZ0002,0.09477777800000001,stalk_dw,avg,ton/ha,12/19/2018,2018,353,8,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,20,109,2018-12-19 06:00:00,0.0018367678,ton/ha
MZ0002,0.528555556,stalk_dw,avg,ton/ha,12/26/2018,2018,360,15,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,27,116,2018-12-26 06:00:00,0.0123069305,ton/ha
MZ0002,1.781111111,stalk_dw,avg,ton/ha,1/2/2019,2019,2,22,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,34,123,2019-01-02 06:00:00,0.059955105,ton/ha
MZ0002,6.251444444,stalk_dw,avg,ton/ha,1/9/2019,2019,9,29,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,41,130,2019-01-09 06:00:00,0.2093689,ton/ha
MZ0002,3.7834444439999997,stalk_dw,avg,ton/ha,1/17/2019,2019,17,37,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,49,138,2019-01-17 06:00:00,0.57158333,ton/ha
MZ0002,4.612777778,stalk_dw,avg,ton/ha,1/23/2019,2019,23,43,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,55,144,2019-01-23 06:00:00,0.9080986,ton/ha
MZ0002,4.723,stalk_dw,avg,ton/ha,1/31/2019,2019,31,51,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,63,152,2019-01-31 06:00:00,1.296476,ton/ha
MZ0002,5.801888889,stalk_dw,avg,ton/ha,2/7/2019,2019,38,58,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,70,159,2019-02-07 06:00:00,1.8797523,ton/ha
MZ0002,5.486888888999999,stalk_dw,avg,ton/ha,2/14/2019,2019,45,65,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,77,166,2019-02-14 06:00:00,2.390988,ton/ha
MZ0002,5.672888888999999,stalk_dw,avg,ton/ha,2/21/2019,2019,52,72,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,84,173,2019-02-21 06:00:00,2.8006701,ton/ha
MZ0002,5.009222222,stalk_dw,avg,ton/ha,3/1/2019,2019,60,80,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,92,181,2019-03-01 06:00:00,3.1093106,ton/ha
MZ0002,5.718888889,stalk_dw,avg,ton/ha,3/8/2019,2019,67,87,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,99,188,2019-03-08 06:00:00,3.2974534,ton/ha
MZ0002,6.723222222,stalk_dw,avg,ton/ha,3/14/2019,2019,73,93,3.0,1,plan,biomass,real,Stalk Dry Weight,Stalk Dry Mass,ton/ha,F,cropstemc,10.0,dw.st,,105,194,2019-03-14 06:00:00,3.37958,ton/ha
